num, x_1, y_1, z_1, x_2, y_2, z_2, x_3, y_3, z_3, x_4, y_4, z_4, x_5, y_5, z_5, x_6, y_6, z_6, x_7, y_7, z_7, x_8, y_8, z_8, x_9, y_9, z_9, x_10, y_10, z_10, x_11, y_11, z_11, x_12, y_12, z_12, x_13, y_13, z_13, x_14, y_14, z_14, x_15, y_15, z_15, x_16, y_16, z_16, x_17, y_17, z_17, x_18, y_18, z_18, x_19, y_19, z_19, x_20, y_20, z_20, x_21, y_21, z_21, 
43,0.8141697645187378,0.8128231763839722,0.8141697645187378,0.8297571539878845,0.6943173408508301,0.8297571539878845,0.8259249925613403,0.5862857103347778,0.8259249925613403,0.8227121829986572,0.49606767296791077,0.8227121829986572,0.8313267230987549,0.4376550316810608,0.8313267230987549,0.7727583646774292,0.5252505540847778,0.7727583646774292,0.7407573461532593,0.397827684879303,0.7407573461532593,0.7181209325790405,0.32513201236724854,0.7181209325790405,0.7008824348449707,0.2673248052597046,0.7008824348449707,0.7392125129699707,0.5556849241256714,0.7392125129699707,0.6843022108078003,0.4193180799484253,0.6843022108078003,0.6508472561836243,0.33883047103881836,0.6508472561836243,0.6241952180862427,0.27935436367988586,0.6241952180862427,0.7113379240036011,0.6083899736404419,0.7113379240036011,0.644612193107605,0.512030839920044,0.644612193107605,0.6046911478042603,0.4521695375442505,0.6046911478042603,0.5755088329315186,0.4064902365207672,0.5755088329315186,0.6894997358322144,0.6772727966308594,0.6894997358322144,0.6265824437141418,0.6390790343284607,0.6265824437141418,0.5866246819496155,0.6146500110626221,0.5866246819496155,0.5539746880531311,0.5897076725959778,0.5539746880531311,
44,0.8059249520301819,0.8510461449623108,0.8059249520301819,0.8270074725151062,0.7334297895431519,0.8270074725151062,0.8286492824554443,0.6241320967674255,0.8286492824554443,0.8304159641265869,0.5342633724212646,0.8304159641265869,0.8431329131126404,0.4752633571624756,0.8431329131126404,0.7917537093162537,0.5551455020904541,0.7917537093162537,0.7774952054023743,0.41474205255508423,0.7774952054023743,0.7671291828155518,0.3292143642902374,0.7671291828155518,0.759271502494812,0.2615976631641388,0.759271502494812,0.7566593885421753,0.5728629231452942,0.7566593885421753,0.7221105694770813,0.418937623500824,0.7221105694770813,0.7017417550086975,0.32826414704322815,0.7017417550086975,0.6836211681365967,0.2597752511501312,0.6836211681365967,0.7241845726966858,0.6144945621490479,0.7241845726966858,0.6684201955795288,0.4949951767921448,0.6684201955795288,0.634961724281311,0.42129796743392944,0.634961724281311,0.6097147464752197,0.36624884605407715,0.6097147464752197,0.695502758026123,0.6762688755989075,0.695502758026123,0.6379574537277222,0.6131705641746521,0.6379574537277222,0.6007967591285706,0.5733963251113892,0.6007967591285706,0.5695070028305054,0.5394867062568665,0.5695070028305054,
45,0.795731782913208,0.8700045347213745,0.795731782913208,0.823547899723053,0.7410735487937927,0.823547899723053,0.8270882964134216,0.6212176084518433,0.8270882964134216,0.8221871256828308,0.5239718556404114,0.8221871256828308,0.820298969745636,0.46001869440078735,0.820298969745636,0.8182715177536011,0.5690925121307373,0.8182715177536011,0.8231015205383301,0.42407751083374023,0.8231015205383301,0.8246915936470032,0.3359438180923462,0.8246915936470032,0.8273312449455261,0.2673337459564209,0.8273312449455261,0.7831884026527405,0.5749250054359436,0.7831884026527405,0.7725685238838196,0.4071020185947418,0.7725685238838196,0.7668689489364624,0.3060559332370758,0.7668689489364624,0.7623512148857117,0.2279188334941864,0.7623512148857117,0.7449744939804077,0.6056199669837952,0.7449744939804077,0.7107685208320618,0.4642103910446167,0.7107685208320618,0.6907332539558411,0.37548547983169556,0.6907332539558411,0.6764111518859863,0.304936021566391,0.6764111518859863,0.7063971757888794,0.6567404270172119,0.7063971757888794,0.6617406606674194,0.5700831413269043,0.6617406606674194,0.6323514580726624,0.512346088886261,0.6323514580726624,0.606584370136261,0.45897942781448364,0.606584370136261,
46,0.7776768803596497,0.8766272664070129,0.7776768803596497,0.7956876158714294,0.7475830912590027,0.7956876158714294,0.7968834042549133,0.6350182890892029,0.7968834042549133,0.7856794595718384,0.5577439665794373,0.7856794595718384,0.7679714560508728,0.5189727544784546,0.7679714560508728,0.8064812421798706,0.5835916996002197,0.8064812421798706,0.8232027292251587,0.4452611804008484,0.8232027292251587,0.832373857498169,0.3614988327026367,0.832373857498169,0.8410084843635559,0.29630905389785767,0.8410084843635559,0.7827227711677551,0.5845495462417603,0.7827227711677551,0.7887928485870361,0.41673725843429565,0.7887928485870361,0.7949573993682861,0.31453409790992737,0.7949573993682861,0.8000267744064331,0.2355143427848816,0.8000267744064331,0.7510923743247986,0.6055842041969299,0.7510923743247986,0.7385645508766174,0.45390036702156067,0.7385645508766174,0.7327457666397095,0.3603331446647644,0.7327457666397095,0.7303999662399292,0.28481370210647583,0.7303999662399292,0.7119631767272949,0.6424753665924072,0.7119631767272949,0.6790679097175598,0.5493408441543579,0.6790679097175598,0.6553151607513428,0.48590904474258423,0.6553151607513428,0.6356116533279419,0.42736536264419556,0.6356116533279419,
47,0.7690616250038147,0.8818541765213013,0.7690616250038147,0.7674655318260193,0.7616356015205383,0.7674655318260193,0.767089307308197,0.648448646068573,0.767089307308197,0.7593770623207092,0.5662122368812561,0.7593770623207092,0.7429077625274658,0.5173006653785706,0.7429077625274658,0.7825121879577637,0.5941653251647949,0.7825121879577637,0.7820115089416504,0.43861764669418335,0.7820115089416504,0.7801067233085632,0.3469638228416443,0.7801067233085632,0.7791978716850281,0.2741299271583557,0.7791978716850281,0.7735862135887146,0.6030886173248291,0.7735862135887146,0.7679929733276367,0.43084508180618286,0.7679929733276367,0.7655397057533264,0.3275722563266754,0.7655397057533264,0.7665406465530396,0.2471224069595337,0.7665406465530396,0.7517138719558716,0.6283739805221558,0.7517138719558716,0.7426913380622864,0.4628455936908722,0.7426913380622864,0.7363079190254211,0.3662436604499817,0.7363079190254211,0.735666811466217,0.2916913330554962,0.735666811466217,0.7182924151420593,0.6665853261947632,0.7182924151420593,0.6975668668746948,0.564706563949585,0.6975668668746948,0.6829954385757446,0.49482262134552,0.6829954385757446,0.6726943254470825,0.43329209089279175,0.6726943254470825,
48,0.7702106833457947,0.8858162760734558,0.7702106833457947,0.7621014714241028,0.7700986266136169,0.7621014714241028,0.7587999105453491,0.6530303955078125,0.7587999105453491,0.7493743300437927,0.5658422112464905,0.7493743300437927,0.7354889512062073,0.505501925945282,0.7354889512062073,0.7751912474632263,0.5948174595832825,0.7751912474632263,0.7684236764907837,0.443756639957428,0.7684236764907837,0.765770435333252,0.34922337532043457,0.765770435333252,0.7654936909675598,0.2719265818595886,0.7654936909675598,0.7721844911575317,0.6057075262069702,0.7721844911575317,0.762543797492981,0.4375336766242981,0.762543797492981,0.758974015712738,0.3311363756656647,0.758974015712738,0.7598569989204407,0.24547377228736877,0.7598569989204407,0.7557461261749268,0.6328320503234863,0.7557461261749268,0.7463211417198181,0.46849071979522705,0.7463211417198181,0.7403521537780762,0.3713477551937103,0.7403521537780762,0.7384697794914246,0.29382994771003723,0.7384697794914246,0.7275209426879883,0.6743407249450684,0.7275209426879883,0.7146767973899841,0.5716832876205444,0.7146767973899841,0.7055437564849854,0.49786609411239624,0.7055437564849854,0.6976732015609741,0.4325646162033081,0.6976732015609741,
49,0.7575967907905579,0.8999495506286621,0.7575967907905579,0.6953790783882141,0.7997360229492188,0.6953790783882141,0.6790953874588013,0.7035824060440063,0.6790953874588013,0.6704851388931274,0.6386715173721313,0.6704851388931274,0.6605215668678284,0.5862607359886169,0.6605215668678284,0.7247008085250854,0.591335117816925,0.7247008085250854,0.7234739661216736,0.46793654561042786,0.7234739661216736,0.7245660424232483,0.3888871669769287,0.7245660424232483,0.727388858795166,0.31796419620513916,0.727388858795166,0.7380166053771973,0.5914121866226196,0.7380166053771973,0.7361826300621033,0.44783490896224976,0.7361826300621033,0.739992618560791,0.352774977684021,0.739992618560791,0.745422899723053,0.27615126967430115,0.745422899723053,0.7421854138374329,0.6091722249984741,0.7421854138374329,0.7379770278930664,0.46885502338409424,0.7379770278930664,0.7364665269851685,0.37852394580841064,0.7364665269851685,0.7378323674201965,0.3100755512714386,0.7378323674201965,0.7361863851547241,0.6420058608055115,0.7361863851547241,0.7290456891059875,0.5418965816497803,0.7290456891059875,0.7226030230522156,0.47223758697509766,0.7226030230522156,0.718163013458252,0.4149262607097626,0.718163013458252,
50,0.7431697249412537,0.8806490898132324,0.7431697249412537,0.6883019208908081,0.8077561259269714,0.6883019208908081,0.6611236929893494,0.7127894759178162,0.6611236929893494,0.641258716583252,0.643079400062561,0.641258716583252,0.6218175888061523,0.5864191055297852,0.6218175888061523,0.6910718679428101,0.5780829191207886,0.6910718679428101,0.6882888674736023,0.46059131622314453,0.6882888674736023,0.6835530400276184,0.3921789526939392,0.6835530400276184,0.6801902055740356,0.3301740884780884,0.6801902055740356,0.707388162612915,0.575680673122406,0.707388162612915,0.7144069671630859,0.43153584003448486,0.7144069671630859,0.7174162864685059,0.33558300137519836,0.7174162864685059,0.7214353680610657,0.250871479511261,0.7214353680610657,0.7223894000053406,0.5969680547714233,0.7223894000053406,0.7345735430717468,0.46070486307144165,0.7345735430717468,0.7400733828544617,0.3676886260509491,0.7400733828544617,0.7466816902160645,0.2891571521759033,0.7466816902160645,0.7343284487724304,0.6395204663276672,0.7343284487724304,0.7419523596763611,0.5509425401687622,0.7419523596763611,0.7407488822937012,0.483864426612854,0.7407488822937012,0.7407110333442688,0.4238366484642029,0.7407110333442688,
51,0.7424463629722595,0.8717763423919678,0.7424463629722595,0.6879850029945374,0.8034338355064392,0.6879850029945374,0.6557625532150269,0.7109162211418152,0.6557625532150269,0.6314260959625244,0.6476129293441772,0.6314260959625244,0.6086806654930115,0.6020679473876953,0.6086806654930115,0.6958469748497009,0.5623418092727661,0.6958469748497009,0.6921206116676331,0.4523504376411438,0.6921206116676331,0.6837831139564514,0.3893747329711914,0.6837831139564514,0.6760863065719604,0.3377872705459595,0.6760863065719604,0.7162936329841614,0.5612816214561462,0.7162936329841614,0.7247662544250488,0.4183287024497986,0.7247662544250488,0.7287206053733826,0.32937416434288025,0.7287206053733826,0.7328834533691406,0.2542824149131775,0.7328834533691406,0.7358179092407227,0.5842404365539551,0.7358179092407227,0.7484648823738098,0.44761478900909424,0.7484648823738098,0.7549995183944702,0.3587806224822998,0.7549995183944702,0.7605515122413635,0.28240159153938293,0.7605515122413635,0.753674328327179,0.6292043924331665,0.753674328327179,0.7652503848075867,0.536335289478302,0.7652503848075867,0.7689630389213562,0.469018816947937,0.7689630389213562,0.7720330953598022,0.4047301411628723,0.7720330953598022,
52,0.7432159781455994,0.8668628931045532,0.7432159781455994,0.6883351802825928,0.8022342920303345,0.6883351802825928,0.6514684557914734,0.7076114416122437,0.6514684557914734,0.6240642666816711,0.6403980851173401,0.6240642666816711,0.5979557633399963,0.5969479084014893,0.5979557633399963,0.6906189918518066,0.5620949268341064,0.6906189918518066,0.6860642433166504,0.45125654339790344,0.6860642433166504,0.6791066527366638,0.38785648345947266,0.6791066527366638,0.6738357543945312,0.3353264629840851,0.6738357543945312,0.7141232490539551,0.5570608377456665,0.7141232490539551,0.7210165858268738,0.4148857593536377,0.7210165858268738,0.7251360416412354,0.32751232385635376,0.7251360416412354,0.7308736443519592,0.25468939542770386,0.7308736443519592,0.7363598942756653,0.5759719610214233,0.7363598942756653,0.7477806210517883,0.439466655254364,0.7477806210517883,0.7542835474014282,0.3523412048816681,0.7542835474014282,0.7611643075942993,0.2767782211303711,0.7611643075942993,0.758329451084137,0.6174871921539307,0.758329451084137,0.7691128849983215,0.5219608545303345,0.7691128849983215,0.7743418216705322,0.45504480600357056,0.7743418216705322,0.7798475027084351,0.3904321789741516,0.7798475027084351,
53,0.7441678643226624,0.8634252548217773,0.7441678643226624,0.6884642243385315,0.8009228706359863,0.6884642243385315,0.6509504914283752,0.7068374156951904,0.6509504914283752,0.6236875057220459,0.6392966508865356,0.6236875057220459,0.5976145267486572,0.5948083400726318,0.5976145267486572,0.6904049515724182,0.5605447292327881,0.6904049515724182,0.6867340207099915,0.4479249119758606,0.6867340207099915,0.6801033020019531,0.3843027949333191,0.6801033020019531,0.674831211566925,0.33247649669647217,0.674831211566925,0.7138943076133728,0.5551851987838745,0.7138943076133728,0.7203925251960754,0.41313600540161133,0.7203925251960754,0.7237545251846313,0.32541966438293457,0.7237545251846313,0.7284800410270691,0.25340595841407776,0.7284800410270691,0.7364786863327026,0.5721996426582336,0.7364786863327026,0.7471103072166443,0.43559935688972473,0.7471103072166443,0.7528511881828308,0.34821614623069763,0.7528511881828308,0.7585116624832153,0.27371087670326233,0.7585116624832153,0.7591004967689514,0.6110450029373169,0.7591004967689514,0.769841194152832,0.5142796635627747,0.769841194152832,0.7747440934181213,0.44639986753463745,0.7747440934181213,0.7795912623405457,0.38156890869140625,0.7795912623405457,
54,0.7445859313011169,0.8600605726242065,0.7445859313011169,0.6878015398979187,0.7999659180641174,0.6878015398979187,0.6495813131332397,0.7051321864128113,0.6495813131332397,0.6224626302719116,0.6369897723197937,0.6224626302719116,0.5960481762886047,0.5989178419113159,0.5960481762886047,0.6887473464012146,0.5568933486938477,0.6887473464012146,0.6843497157096863,0.44680243730545044,0.6843497157096863,0.6769766807556152,0.384056955575943,0.6769766807556152,0.6709228754043579,0.33273154497146606,0.6709228754043579,0.7133253216743469,0.5500730276107788,0.7133253216743469,0.7202932238578796,0.4098857045173645,0.7202932238578796,0.7230108976364136,0.3223418593406677,0.7230108976364136,0.7266543507575989,0.2505987286567688,0.7266543507575989,0.7367228269577026,0.5659857392311096,0.7367228269577026,0.74854576587677,0.43090951442718506,0.74854576587677,0.7542651295661926,0.3435766100883484,0.7542651295661926,0.7594690322875977,0.26933443546295166,0.7594690322875977,0.7600999474525452,0.6038822531700134,0.7600999474525452,0.7721613049507141,0.5078098177909851,0.7721613049507141,0.7776790857315063,0.4405398964881897,0.7776790857315063,0.7824181914329529,0.3756442070007324,0.7824181914329529,
55,0.7426708340644836,0.8610728979110718,0.7426708340644836,0.6868457794189453,0.8003934025764465,0.6868457794189453,0.6495463848114014,0.7073832154273987,0.6495463848114014,0.6227691769599915,0.6420201063156128,0.6227691769599915,0.5978975296020508,0.6005020141601562,0.5978975296020508,0.68851637840271,0.5556967258453369,0.68851637840271,0.6835132837295532,0.4433045983314514,0.6835132837295532,0.6766601800918579,0.3794171214103699,0.6766601800918579,0.6712322235107422,0.3280293643474579,0.6712322235107422,0.7127912044525146,0.5506259799003601,0.7127912044525146,0.7173429727554321,0.41168200969696045,0.7173429727554321,0.718837559223175,0.3260772228240967,0.718837559223175,0.7217350006103516,0.2558036148548126,0.7217350006103516,0.7361752986907959,0.5683101415634155,0.7361752986907959,0.7467870712280273,0.4333905577659607,0.7467870712280273,0.7521284222602844,0.347391277551651,0.7521284222602844,0.756884753704071,0.2746574878692627,0.756884753704071,0.759147047996521,0.6080217957496643,0.759147047996521,0.7707462310791016,0.5111193656921387,0.7707462310791016,0.7760609984397888,0.4429602026939392,0.7760609984397888,0.7807832360267639,0.37765586376190186,0.7807832360267639,
56,0.7418425679206848,0.8624181747436523,0.7418425679206848,0.6865927577018738,0.8044375777244568,0.6865927577018738,0.6492637395858765,0.7121045589447021,0.6492637395858765,0.6234800815582275,0.6451995968818665,0.6234800815582275,0.5991178750991821,0.6032482981681824,0.5991178750991821,0.6865425109863281,0.5591462850570679,0.6865425109863281,0.6819103956222534,0.44629278779029846,0.6819103956222534,0.6754834055900574,0.3822491765022278,0.6754834055900574,0.6704345941543579,0.33073386549949646,0.6704345941543579,0.7116336822509766,0.5531996488571167,0.7116336822509766,0.7156455516815186,0.41237908601760864,0.7156455516815186,0.7162569761276245,0.32567617297172546,0.7162569761276245,0.7182424664497375,0.2547796070575714,0.7182424664497375,0.7359229922294617,0.5707821249961853,0.7359229922294617,0.7460711598396301,0.43425077199935913,0.7460711598396301,0.7507728338241577,0.34731656312942505,0.7507728338241577,0.7549788355827332,0.2738151252269745,0.7549788355827332,0.7602028846740723,0.6109200716018677,0.7602028846740723,0.770862877368927,0.5133793354034424,0.770862877368927,0.7754499316215515,0.44488441944122314,0.7754499316215515,0.7796561121940613,0.3792767822742462,0.7796561121940613,
57,0.743245542049408,0.8664864897727966,0.743245542049408,0.6869493722915649,0.8065357208251953,0.6869493722915649,0.6504230499267578,0.7129160761833191,0.6504230499267578,0.6247184872627258,0.6455294489860535,0.6247184872627258,0.600226104259491,0.6036202311515808,0.600226104259491,0.687476634979248,0.5637611150741577,0.687476634979248,0.6827855706214905,0.4510948061943054,0.6827855706214905,0.6757643222808838,0.3892748951911926,0.6757643222808838,0.67037433385849,0.3387341797351837,0.67037433385849,0.7109100818634033,0.5572031140327454,0.7109100818634033,0.7135718464851379,0.4170251488685608,0.7135718464851379,0.7133231163024902,0.3318061828613281,0.7133231163024902,0.7148729562759399,0.2619948983192444,0.7148729562759399,0.7337362170219421,0.5733219385147095,0.7337362170219421,0.742542564868927,0.43769571185112,0.742542564868927,0.7466493844985962,0.35213106870651245,0.7466493844985962,0.7509021759033203,0.2795604467391968,0.7509021759033203,0.7567833065986633,0.6111723780632019,0.7567833065986633,0.7668241262435913,0.5144027471542358,0.7668241262435913,0.7720726132392883,0.44682520627975464,0.7720726132392883,0.7775060534477234,0.3816513121128082,0.7775060534477234,
58,0.7439259886741638,0.8674390316009521,0.7439259886741638,0.6878228187561035,0.8072618246078491,0.6878228187561035,0.6516342163085938,0.7155400514602661,0.6516342163085938,0.6266539692878723,0.6495438814163208,0.6266539692878723,0.6024810075759888,0.6061798334121704,0.6024810075759888,0.6880806684494019,0.5649884939193726,0.6880806684494019,0.6827555298805237,0.4532310962677002,0.6827555298805237,0.6747573018074036,0.392250657081604,0.6747573018074036,0.6682260036468506,0.3428836464881897,0.6682260036468506,0.7113603949546814,0.5583214163780212,0.7113603949546814,0.7143831849098206,0.41733795404434204,0.7143831849098206,0.7141816020011902,0.3317006826400757,0.7141816020011902,0.7155618667602539,0.2615189552307129,0.7155618667602539,0.7341310977935791,0.5749816298484802,0.7341310977935791,0.7417345643043518,0.43927979469299316,0.7417345643043518,0.7440134286880493,0.3540230095386505,0.7440134286880493,0.7466057538986206,0.2817654609680176,0.7466057538986206,0.7572618722915649,0.6137353777885437,0.7572618722915649,0.7664781808853149,0.5179288983345032,0.7664781808853149,0.7703891396522522,0.45005691051483154,0.7703891396522522,0.7744823694229126,0.38492801785469055,0.7744823694229126,
59,0.7448775768280029,0.8679085969924927,0.7448775768280029,0.6900482177734375,0.8077704906463623,0.6900482177734375,0.6544153094291687,0.7161468863487244,0.6544153094291687,0.629683256149292,0.6509886980056763,0.629683256149292,0.6061831712722778,0.6073716878890991,0.6061831712722778,0.689096987247467,0.5663425922393799,0.689096987247467,0.6845868229866028,0.45400726795196533,0.6845868229866028,0.676980197429657,0.3931156396865845,0.676980197429657,0.6706447601318359,0.3442140519618988,0.6706447601318359,0.7116917371749878,0.560356855392456,0.7116917371749878,0.7139780521392822,0.41856372356414795,0.7139780521392822,0.7133195996284485,0.33199673891067505,0.7133195996284485,0.7145277857780457,0.26097938418388367,0.7145277857780457,0.7342342734336853,0.576725423336029,0.7342342734336853,0.7416354417800903,0.44028374552726746,0.7416354417800903,0.7445516586303711,0.35443416237831116,0.7445516586303711,0.7477801442146301,0.2816656231880188,0.7477801442146301,0.7574650049209595,0.6148127913475037,0.7574650049209595,0.7665995955467224,0.5180012583732605,0.7665995955467224,0.7706325054168701,0.4498921036720276,0.7706325054168701,0.775023341178894,0.3846040964126587,0.775023341178894,
60,0.7231284379959106,0.7151097655296326,0.7231284379959106,0.679593026638031,0.7078936100006104,0.679593026638031,0.6530136466026306,0.663847029209137,0.6530136466026306,0.6349053382873535,0.6231698989868164,0.6349053382873535,0.6109241247177124,0.5912098288536072,0.6109241247177124,0.6853134036064148,0.531032145023346,0.6853134036064148,0.6831067204475403,0.43146464228630066,0.6831067204475403,0.679639458656311,0.3745499849319458,0.679639458656311,0.6770485639572144,0.32737165689468384,0.6770485639572144,0.7097688317298889,0.5218678116798401,0.7097688317298889,0.7114890217781067,0.39671632647514343,0.7114890217781067,0.7116237282752991,0.3171554505825043,0.7116237282752991,0.713221549987793,0.2515215277671814,0.713221549987793,0.7322788834571838,0.5329520106315613,0.7322788834571838,0.7358018755912781,0.41578948497772217,0.7358018755912781,0.7373960614204407,0.3381917476654053,0.7373960614204407,0.7397605180740356,0.2723885178565979,0.7397605180740356,0.7538727521896362,0.5622770190238953,0.7538727521896362,0.760969340801239,0.48191750049591064,0.760969340801239,0.7615419030189514,0.42591506242752075,0.7615419030189514,0.7629868388175964,0.376070499420166,0.7629868388175964,
61,0.7484909892082214,0.858776330947876,0.7484909892082214,0.6919005513191223,0.7973116040229797,0.6919005513191223,0.6586207151412964,0.7066590785980225,0.6586207151412964,0.636185348033905,0.6417021155357361,0.636185348033905,0.6143177151679993,0.5947497487068176,0.6143177151679993,0.6926876902580261,0.5567687153816223,0.6926876902580261,0.6872082948684692,0.44962048530578613,0.6872082948684692,0.6791753768920898,0.38747215270996094,0.6791753768920898,0.6723763942718506,0.33432093262672424,0.6723763942718506,0.7130839228630066,0.550447940826416,0.7130839228630066,0.7153144478797913,0.41266393661499023,0.7153144478797913,0.7140509486198425,0.32707351446151733,0.7140509486198425,0.7141910195350647,0.25435858964920044,0.7141910195350647,0.7334203720092773,0.5654527544975281,0.7334203720092773,0.7396926879882812,0.43456894159317017,0.7396926879882812,0.7405890822410583,0.3507317900657654,0.7405890822410583,0.7421054244041443,0.278531938791275,0.7421054244041443,0.7539035081863403,0.6015612483024597,0.7539035081863403,0.7609556913375854,0.510460615158081,0.7609556913375854,0.7616774439811707,0.446329265832901,0.7616774439811707,0.7627663612365723,0.3853398263454437,0.7627663612365723,
62,0.7633055448532104,0.8345960974693298,0.7633055448532104,0.7000691294670105,0.7494953274726868,0.7000691294670105,0.677031934261322,0.6685903072357178,0.677031934261322,0.6612180471420288,0.6199575662612915,0.6612180471420288,0.6524348855018616,0.5801998972892761,0.6524348855018616,0.7200753688812256,0.5321468710899353,0.7200753688812256,0.7123755812644958,0.4212285876274109,0.7123755812644958,0.7091897130012512,0.34452489018440247,0.7091897130012512,0.7082682251930237,0.2806907296180725,0.7082682251930237,0.7315996289253235,0.5293705463409424,0.7315996289253235,0.7223947048187256,0.4026448726654053,0.7223947048187256,0.7185229659080505,0.3156222403049469,0.7185229659080505,0.7164390087127686,0.24463903903961182,0.7164390087127686,0.7357362508773804,0.5414192080497742,0.7357362508773804,0.7250385284423828,0.4226534366607666,0.7250385284423828,0.7170252799987793,0.3388636112213135,0.7170252799987793,0.7126354575157166,0.2714085578918457,0.7126354575157166,0.7300722002983093,0.5689080357551575,0.7300722002983093,0.7167560458183289,0.47554829716682434,0.7167560458183289,0.7069939970970154,0.41186049580574036,0.7069939970970154,0.6995050311088562,0.35859739780426025,0.6995050311088562,
63,0.7875913977622986,0.7819536924362183,0.7875913977622986,0.7744349241256714,0.6728451251983643,0.7744349241256714,0.7599655985832214,0.575171947479248,0.7599655985832214,0.7381200790405273,0.5152071714401245,0.7381200790405273,0.7144985795021057,0.48770859837532043,0.7144985795021057,0.7692072987556458,0.5112115144729614,0.7692072987556458,0.7596531510353088,0.3725525140762329,0.7596531510353088,0.7537886500358582,0.28548282384872437,0.7537886500358582,0.7501651644706726,0.21472787857055664,0.7501651644706726,0.7592637538909912,0.5120934844017029,0.7592637538909912,0.7461559772491455,0.358345091342926,0.7461559772491455,0.7393609881401062,0.26203402876853943,0.7393609881401062,0.737083375453949,0.18541228771209717,0.737083375453949,0.739837110042572,0.5278439521789551,0.739837110042572,0.7135025262832642,0.3820481300354004,0.7135025262832642,0.6976314783096313,0.28830280900001526,0.6976314783096313,0.6874293088912964,0.21103426814079285,0.6874293088912964,0.710902750492096,0.5595126152038574,0.710902750492096,0.6704118251800537,0.46267640590667725,0.6704118251800537,0.6440896391868591,0.4044032096862793,0.6440896391868591,0.6221030354499817,0.35236936807632446,0.6221030354499817,
64,0.809167206287384,0.7511037588119507,0.809167206287384,0.8323529958724976,0.6422350406646729,0.8323529958724976,0.8314976096153259,0.547350287437439,0.8314976096153259,0.8223643898963928,0.47781458497047424,0.8223643898963928,0.8161157369613647,0.4352303147315979,0.8161157369613647,0.8242334723472595,0.4781225621700287,0.8242334723472595,0.8349357843399048,0.32712891697883606,0.8349357843399048,0.8395432829856873,0.24325484037399292,0.8395432829856873,0.845304012298584,0.17930752038955688,0.845304012298584,0.7956821918487549,0.48147761821746826,0.7956821918487549,0.7909399271011353,0.31399500370025635,0.7909399271011353,0.7869434356689453,0.20345747470855713,0.7869434356689453,0.7870001792907715,0.12081748247146606,0.7870001792907715,0.7616234421730042,0.5083799362182617,0.7616234421730042,0.735066294670105,0.3511854112148285,0.735066294670105,0.7142856121063232,0.25256720185279846,0.7142856121063232,0.7014954686164856,0.176349937915802,0.7014954686164856,0.7234259247779846,0.5543771982192993,0.7234259247779846,0.6777355074882507,0.46821129322052,0.6777355074882507,0.646891176700592,0.4103425145149231,0.646891176700592,0.6214322447776794,0.3588147759437561,0.6214322447776794,
65,0.8198093771934509,0.7545143365859985,0.8198093771934509,0.8432537913322449,0.6515641212463379,0.8432537913322449,0.8527955412864685,0.5581223964691162,0.8527955412864685,0.8535857796669006,0.4780651926994324,0.8535857796669006,0.8526952266693115,0.4226444959640503,0.8526952266693115,0.8373857736587524,0.4763125777244568,0.8373857736587524,0.8451235890388489,0.3349485397338867,0.8451235890388489,0.8486533164978027,0.24806270003318787,0.8486533164978027,0.8539727330207825,0.18368440866470337,0.8539727330207825,0.8058377504348755,0.47910213470458984,0.8058377504348755,0.7940028309822083,0.3125830292701721,0.7940028309822083,0.7893353700637817,0.20685696601867676,0.7893353700637817,0.7869209051132202,0.12716591358184814,0.7869209051132202,0.7718361020088196,0.5050260424613953,0.7718361020088196,0.7412005066871643,0.36002498865127563,0.7412005066871643,0.7225393652915955,0.2655740976333618,0.7225393652915955,0.7094612717628479,0.19721126556396484,0.7094612717628479,0.7343686819076538,0.5519930124282837,0.7343686819076538,0.6847535371780396,0.47012490034103394,0.6847535371780396,0.6511592268943787,0.4174122214317322,0.6511592268943787,0.6229585409164429,0.3758080005645752,0.6229585409164429,
66,0.8210242986679077,0.7664506435394287,0.8210242986679077,0.8458148241043091,0.6525025963783264,0.8458148241043091,0.8544248342514038,0.5516664981842041,0.8544248342514038,0.8532598614692688,0.46849653124809265,0.8532598614692688,0.848020613193512,0.40849119424819946,0.848020613193512,0.8361290097236633,0.479967325925827,0.8361290097236633,0.8437274098396301,0.3365213871002197,0.8437274098396301,0.8458107709884644,0.2473364770412445,0.8458107709884644,0.8487067222595215,0.18176084756851196,0.8487067222595215,0.8026208877563477,0.4861239194869995,0.8026208877563477,0.7925147414207458,0.31922203302383423,0.7925147414207458,0.7866398692131042,0.2150648534297943,0.7866398692131042,0.7822331786155701,0.13691973686218262,0.7822331786155701,0.7672391533851624,0.5139782428741455,0.7672391533851624,0.7376440167427063,0.3685796856880188,0.7376440167427063,0.7195000648498535,0.27552956342697144,0.7195000648498535,0.7068859338760376,0.20677828788757324,0.7068859338760376,0.7299259305000305,0.560572624206543,0.7299259305000305,0.6841135025024414,0.4719725549221039,0.6841135025024414,0.6520715951919556,0.41871190071105957,0.6520715951919556,0.6260246634483337,0.37519848346710205,0.6260246634483337,
